#separator:tab
#html:true
#columns:Front	Back	Tags
#tags column:3
<div style="font-size:44px;line-height:2.0"><ruby>抑制<rt>よくせい</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">control; restraint; suppression</div><div style="font-size:12px;color:#a7aebb">frequency rank 3635</div><hr><div style="font-size:22px;line-height:2.2"><ruby>彼<rt>かれ</rt></ruby>はもはや<ruby>自分<rt>じぶん</rt></ruby>を<b><ruby>抑制<rt>よくせい</rt></ruby></b>することができなかった。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">He could no longer restrain himself.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::3501-4000
<div style="font-size:44px;line-height:2.0"><ruby>改良<rt>かいりょう</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">improvement; reform</div><div style="font-size:12px;color:#a7aebb">frequency rank 3636</div><hr><div style="font-size:22px;line-height:2.2">この<ruby>制度<rt>せいど</rt></ruby>には<b><ruby>改良<rt>かいりょう</rt></ruby></b>の<ruby>余地<rt>よち</rt></ruby>がない。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">There is no room for further improvement in this system.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::3501-4000
<div style="font-size:44px;line-height:2.0"><ruby>時給<rt>じきゅう</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">hourly pay; hourly wage</div><div style="font-size:12px;color:#a7aebb">frequency rank 3637</div><hr><div style="font-size:22px;line-height:2.2">トムは<ruby>勤務<rt>きんむ</rt></ruby><ruby>終了<rt>しゅうりょう</rt></ruby><ruby>時間<rt>じかん</rt></ruby>を<ruby>超<rt>こ</rt></ruby>えて<ruby>働<rt>はたら</rt></ruby>くと、５<ruby>割<rt>わり</rt></ruby>アップの<b><ruby>時給<rt>じきゅう</rt></ruby></b>をもらっていた。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">Tom got time and a half when he worked beyond his usual quitting time.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::3501-4000
<div style="font-size:44px;line-height:2.0"><ruby>暗黒<rt>あんこく</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">darkness</div><div style="font-size:12px;color:#a7aebb">frequency rank 3638</div><hr><div style="font-size:22px;line-height:2.2">「<b><ruby>暗黒<rt>あんこく</rt></ruby></b>の<ruby>王子<rt>おうじ</rt></ruby>」とは「<ruby>悪魔<rt>あくま</rt></ruby>」のことです。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">The prince of darkness means "Satan."</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::3501-4000
<div style="font-size:44px;line-height:2.0"><ruby>服装<rt>ふくそう</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">attire; dress; clothes</div><div style="font-size:12px;color:#a7aebb">frequency rank 3639</div><hr><div style="font-size:22px;line-height:2.2"><ruby>彼女<rt>かのじょ</rt></ruby>はさっぱりした<b><ruby>服装<rt>ふくそう</rt></ruby></b>をしている。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">She is neatly dressed.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::3501-4000
<div style="font-size:44px;line-height:2.0"><ruby>果<rt>は</rt></ruby>て</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">end; extremity; limit</div><div style="font-size:12px;color:#a7aebb">frequency rank 3640</div><hr><div style="font-size:22px;line-height:2.2"><ruby>言葉<rt>ことば</rt></ruby>は<ruby>宇宙<rt>うちゅう</rt></ruby>の<b><ruby>果<rt>は</rt></ruby>て</b>へと<ruby>飛<rt>と</rt></ruby>び<ruby>出<rt>だ</rt></ruby>していく。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">Words travel across the universe.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::3501-4000
<div style="font-size:44px;line-height:2.0"><ruby>枝<rt>えだ</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">branch; bough; limb</div><div style="font-size:12px;color:#a7aebb">frequency rank 3641</div><hr><div style="font-size:22px;line-height:2.2"><b><ruby>枝<rt>えだ</rt></ruby></b>を<ruby>折<rt>お</rt></ruby>らないでください。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">Don't break the branches.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::3501-4000
<div style="font-size:44px;line-height:2.0"><ruby>気<rt>き</rt></ruby>づく</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">verb</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">to notice; to realize; to realise</div><div style="font-size:12px;color:#a7aebb">frequency rank 3642</div><hr><div style="font-size:22px;line-height:2.2"><ruby>彼女<rt>かのじょ</rt></ruby>の<ruby>悲<rt>かな</rt></ruby>しみに<b><ruby>気<rt>き</rt></ruby>づか</b>なかった。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">We didn't notice her sorrow.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::verb rank::3501-4000
<div style="font-size:44px;line-height:2.0"><ruby>演<rt>えん</rt></ruby>じる</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">verb</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">to act (a part); to play (a role)</div><div style="font-size:12px;color:#a7aebb">frequency rank 3643</div><hr><div style="font-size:22px;line-height:2.2">その２つの<ruby>役<rt>やく</rt></ruby>は<ruby>同一<rt>どういつ</rt></ruby>の<ruby>女優<rt>じょゆう</rt></ruby>によって<b><ruby>演<rt>えん</rt></ruby>じ</b>られた。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">The two parts were played by one and the same actress.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::verb rank::3501-4000
<div style="font-size:44px;line-height:2.0"><ruby>現行<rt>げんこう</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">present; current; in operation</div><div style="font-size:12px;color:#a7aebb">frequency rank 3644</div><hr><div style="font-size:22px;line-height:2.2"><ruby>車<rt>くるま</rt></ruby>の<ruby>事故<rt>じこ</rt></ruby>に<ruby>関<rt>かん</rt></ruby>する<b><ruby>現行<rt>げんこう</rt></ruby></b>の<ruby>法<rt>ほう</rt></ruby>は<ruby>手直<rt>てなお</rt></ruby>しが<ruby>必要<rt>ひつよう</rt></ruby>である。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">The existing law concerning car accidents requires amending.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::3501-4000
<div style="font-size:44px;line-height:2.0"><ruby>発送<rt>はっそう</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">sending; forwarding; shipping</div><div style="font-size:12px;color:#a7aebb">frequency rank 3645</div><hr><div style="font-size:22px;line-height:2.2"><ruby>明日<rt>あした</rt></ruby>、この<ruby>報告<rt>ほうこく</rt></ruby><ruby>書<rt>しょ</rt></ruby>を<b><ruby>発送<rt>はっそう</rt></ruby></b>するよういって<ruby>下<rt>くだ</rt></ruby>さい。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">Please remind me to mail the report tomorrow.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::3501-4000
<div style="font-size:44px;line-height:2.0"><ruby>目立<rt>めだ</rt></ruby>つ</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">verb</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">to be conspicuous; to stand out</div><div style="font-size:12px;color:#a7aebb">frequency rank 3646</div><hr><div style="font-size:22px;line-height:2.2"><ruby>彼<rt>かれ</rt></ruby>はいないのでかえって<b><ruby>目立<rt>めだ</rt></ruby>っ</b>た。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">He was conspicuous by his absence.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::verb rank::3501-4000
<div style="font-size:44px;line-height:2.0"><ruby>着替<rt>きが</rt></ruby>え</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">changing clothes; change of clothes</div><div style="font-size:12px;color:#a7aebb">frequency rank 3647</div><hr><div style="font-size:22px;line-height:2.2"><ruby>彼女<rt>かのじょ</rt></ruby>は<ruby>今夜<rt>こんや</rt></ruby>のパーティーの<ruby>前<rt>まえ</rt></ruby>に<b><ruby>着替<rt>きが</rt></ruby>え</b>をしなければならない。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">She has to change clothes before tonight's party.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::3501-4000
<div style="font-size:44px;line-height:2.0"><ruby>神話<rt>しんわ</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">myth; mythology</div><div style="font-size:12px;color:#a7aebb">frequency rank 3648</div><hr><div style="font-size:22px;line-height:2.2"><ruby>小説<rt>しょうせつ</rt></ruby>はおとぎ<ruby>話<rt>ばなし</rt></ruby>や<b><ruby>神話<rt>しんわ</rt></ruby></b>と<ruby>同<rt>おな</rt></ruby>じぐらい<ruby>古<rt>ふる</rt></ruby>い。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">Fiction is as old as fairy tales and myths.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::3501-4000
<div style="font-size:44px;line-height:2.0"><ruby>粉<rt>こな</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">flour; meal; powder</div><div style="font-size:12px;color:#a7aebb">frequency rank 3649</div><hr><div style="font-size:22px;line-height:2.2"><b><ruby>粉<rt>こな</rt></ruby></b>と<ruby>卵<rt>たまご</rt></ruby>２<ruby>個<rt>こ</rt></ruby>を<ruby>混<rt>ま</rt></ruby>ぜなさい。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">Mix the flour with two eggs.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::3501-4000
<div style="font-size:44px;line-height:2.0"><ruby>聖書<rt>せいしょ</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">Bible; the Scriptures; Holy Writ</div><div style="font-size:12px;color:#a7aebb">frequency rank 3650</div><hr><div style="font-size:22px;line-height:2.2"><ruby>他<rt>た</rt></ruby>のどんな<ruby>本<rt>ほん</rt></ruby>も<b><ruby>聖書<rt>せいしょ</rt></ruby></b>ほど<ruby>読<rt>よ</rt></ruby>まれていない。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">No other book is read as widely as the Bible.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::3501-4000
<div style="font-size:44px;line-height:2.0"><ruby>花粉<rt>かふん</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">pollen</div><div style="font-size:12px;color:#a7aebb">frequency rank 3651</div><hr><div style="font-size:22px;line-height:2.2"><b><ruby>花粉<rt>かふん</rt></ruby></b>よりも<ruby>小<rt>ちい</rt></ruby>さな<ruby>黄砂<rt>こうさ</rt></ruby>をマスクでどれだけ<ruby>防<rt>ふせ</rt></ruby>ぐことが<ruby>出来<rt>でき</rt></ruby>るのか？<ruby>花粉<rt>かふん</rt></ruby>よりもずっと<ruby>厄介<rt>やっかい</rt></ruby><ruby>者<rt>しゃ</rt></ruby>のように<ruby>思<rt>おも</rt></ruby>います。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">Just how well can masks block the, even smaller than pollen, yellow sand dust? I think it much more of a nuisance than pollen.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::3501-4000
<div style="font-size:44px;line-height:2.0"><ruby>解雇<rt>かいこ</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">dismissal (of an employee); discharge; firing</div><div style="font-size:12px;color:#a7aebb">frequency rank 3652</div><hr><div style="font-size:22px;line-height:2.2"><ruby>残<rt>のこ</rt></ruby>りの<ruby>社員<rt>しゃいん</rt></ruby><ruby>達<rt>たち</rt></ruby>は<ruby>予告<rt>よこく</rt></ruby><ruby>無<rt>な</rt></ruby>しに<b><ruby>解雇<rt>かいこ</rt></ruby></b>された。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">The rest of the personnel were fired without notice.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::3501-4000
<div style="font-size:44px;line-height:2.0"><ruby>講義<rt>こうぎ</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">lecture</div><div style="font-size:12px;color:#a7aebb">frequency rank 3653</div><hr><div style="font-size:22px;line-height:2.2"><ruby>彼<rt>かれ</rt></ruby>の<b><ruby>講義<rt>こうぎ</rt></ruby></b>には<ruby>学生<rt>がくせい</rt></ruby>は<ruby>皆<rt>みな</rt></ruby>うんざりしている。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">All the students are fed up with his lecture.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::3501-4000
<div style="font-size:44px;line-height:2.0"><ruby>警察官<rt>けいさつかん</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">police officer; policeman; policewoman</div><div style="font-size:12px;color:#a7aebb">frequency rank 3654</div><hr><div style="font-size:22px;line-height:2.2"><b><ruby>警察官<rt>けいさつかん</rt></ruby></b>はその<ruby>事件<rt>じけん</rt></ruby>について<ruby>調査<rt>ちょうさ</rt></ruby>することを<ruby>約束<rt>やくそく</rt></ruby>した。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">The police promised to look into the matter.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::3501-4000
<div style="font-size:44px;line-height:2.0"><ruby>貴族<rt>きぞく</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">nobility; aristocracy; peerage</div><div style="font-size:12px;color:#a7aebb">frequency rank 3655</div><hr><div style="font-size:22px;line-height:2.2"><ruby>出<rt>い</rt></ruby>で<ruby>立<rt>た</rt></ruby>ちが<ruby>何<rt>なん</rt></ruby>となく<b><ruby>貴族<rt>きぞく</rt></ruby></b>っぽいような<ruby>気<rt>き</rt></ruby>がする。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">His dress somehow gives an aristocratic impression.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::3501-4000
<div style="font-size:44px;line-height:2.0"><ruby>階級<rt>かいきゅう</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">(social) class</div><div style="font-size:12px;color:#a7aebb">frequency rank 3656</div><hr><div style="font-size:22px;line-height:2.2"><b><ruby>階級<rt>かいきゅう</rt></ruby></b><ruby>組織<rt>そしき</rt></ruby>は<ruby>長<rt>なが</rt></ruby>い<ruby>間<rt>ま</rt></ruby><ruby>固定<rt>こてい</rt></ruby>されてきた。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">The hierarchy of rank has long been fixed.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::3501-4000
<div style="font-size:44px;line-height:2.0">ずいぶん</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">adverb</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">very; extremely; surprisingly</div><div style="font-size:12px;color:#a7aebb">frequency rank 3657</div><hr><div style="font-size:22px;line-height:2.2">クリスマス<ruby>以来<rt>いらい</rt></ruby>、<b>ずいぶん</b><ruby>太<rt>ふと</rt></ruby>ってしまった。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">I've put on a lot of weight since Christmas.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::adverb rank::3501-4000
<div style="font-size:44px;line-height:2.0">つながる</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">verb</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">to be connected (to); to be joined together; to be linked</div><div style="font-size:12px;color:#a7aebb">frequency rank 3658</div><hr><div style="font-size:22px;line-height:2.2">つながれているという<ruby>思<rt>おも</rt></ruby>いがつのった。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">Thoughts of being trapped grew stronger.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::verb rank::3501-4000
<div style="font-size:44px;line-height:2.0">ばら</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">rose</div><div style="font-size:12px;color:#a7aebb">frequency rank 3659</div><hr><div style="font-size:22px;line-height:2.2"><ruby>展示<rt>てんじ</rt></ruby><ruby>中<rt>ちゅう</rt></ruby>の<b>バラ</b>は<ruby>色<rt>いろ</rt></ruby><ruby>別<rt>べつ</rt></ruby>にまとめられてある。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">The roses on exhibition are grouped together by colors.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::3501-4000
<div style="font-size:44px;line-height:2.0">わざと</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">adverb</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">on purpose; deliberately; intentionally</div><div style="font-size:12px;color:#a7aebb">frequency rank 3660</div><hr><div style="font-size:22px;line-height:2.2">あの<ruby>少年<rt>しょうねん</rt></ruby>は、<b>わざと</b><ruby>彼女<rt>かのじょ</rt></ruby>の<ruby>子供<rt>こども</rt></ruby>をたたいた。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">That boy hit her child on purpose.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::adverb rank::3501-4000
<div style="font-size:44px;line-height:2.0">オランダ</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">Netherlands; Holland</div><div style="font-size:12px;color:#a7aebb">frequency rank 3661</div><hr><div style="font-size:22px;line-height:2.2"><b>オランダ</b>は<ruby>狭<rt>せま</rt></ruby>い<ruby>国<rt>くに</rt></ruby>です。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">The Netherlands is a small country.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::3501-4000
<div style="font-size:44px;line-height:2.0">ギア</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">gear</div><div style="font-size:12px;color:#a7aebb">frequency rank 3662</div><hr><div style="font-size:22px;line-height:2.2"><ruby>西洋<rt>せいよう</rt></ruby><ruby>人<rt>じん</rt></ruby>と<ruby>話<rt>はなし</rt></ruby>をするとき、<ruby>私<rt>わたし</rt></ruby>はいわば<ruby>頭<rt>あたま</rt></ruby>の<ruby>中<rt>なか</rt></ruby>の<b>ギヤ</b>を<ruby>入<rt>い</rt></ruby>れ<ruby>換<rt>か</rt></ruby>えなければならない。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">When I speak to a Westerner, I have to shift mental gears, so to speak.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::3501-4000
<div style="font-size:44px;line-height:2.0">ジャーナリスト</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">journalist</div><div style="font-size:12px;color:#a7aebb">frequency rank 3663</div><hr><div style="font-size:22px;line-height:2.2"><b>ジャーナリスト</b>になりたいんです。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">I hope to be a journalist.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::3501-4000
<div style="font-size:44px;line-height:2.0">チャンピオン</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">champion</div><div style="font-size:12px;color:#a7aebb">frequency rank 3664</div><hr><div style="font-size:22px;line-height:2.2"><ruby>武藤<rt>むとう</rt></ruby><ruby>敬二<rt>けいじ</rt></ruby>はＩＷＧＰ<b>チャンピオン</b>です。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">Keiji Muto is IWGP champion.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::3501-4000
<div style="font-size:44px;line-height:2.0">パイプ</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">pipe; tube</div><div style="font-size:12px;color:#a7aebb">frequency rank 3665</div><hr><div style="font-size:22px;line-height:2.2"><b>パイプ</b>が<ruby>見<rt>み</rt></ruby>つからないよ。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">I can't find my pipe.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::3501-4000
<div style="font-size:44px;line-height:2.0">メダル</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">medal</div><div style="font-size:12px;color:#a7aebb">frequency rank 3666</div><hr><div style="font-size:22px;line-height:2.2"><ruby>彼<rt>かれ</rt></ruby>は<ruby>金<rt>きん</rt></ruby>で<b>メダル</b>を<ruby>作<rt>つく</rt></ruby>った。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">He made a medal of gold.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::3501-4000
